'NOEMPLEADO','PATERNO','MATERNO','NOMBRE','SEXO','FECHANACIMIENTO','FECHAINGRESO','TIENDA','COLONIA','FREGISTRO'
4915,'ROMAN','ALDRETE','SOFIA','F',17/02/86,08/09/04,107,31978,29/03/17
4916,'LINARES','NEDER','ARELY','F',14/01/85,10/12/03,388,4611,29/03/17
4917,'DELGADO','PASTOR','RIGOBERTO','M',19/06/72,20/09/91,152,14220,29/03/17
4918,'SANTILLAN','RODRIGUEZ','MARCELO','M',27/05/64,01/11/83,15,81749,29/03/17
4919,'ESTUDILLO','CASTRO','WILBERT','M',14/06/68,28/01/88,265,50336,29/03/17
4920,'PEREZ','SAUCEDO','MARGARITO','M',22/11/80,24/03/00,180,53704,29/03/17
4921,'HERREDA','MUÑOZ','HUGO','M',10/04/70,26/04/89,347,18030,29/03/17
4922,'VICENTE','GONZALEZ','FRANCISCA','F',20/05/66,23/10/84,18,76113,29/03/17
4923,'FRANCO','ASTORGA','PAULA','F',28/06/98,14/03/17,263,109908,29/03/17
4924,'HERREDA','MARRERO','FEDERICO','M',27/07/62,25/10/81,343,38789,29/03/17
4925,'GUIJARDO','LOPEZ','ALFONSO','M',27/03/64,04/01/84,417,152119,29/03/17
4926,'MARIN','MARTIN','NOEL','M',12/08/67,10/01/87,167,62947,29/03/17
4927,'ALVAREZ','CASTILLA','EUGENIA','F',16/04/76,17/09/94,126,153709,29/03/17
4928,'VAZQUEZ','RUIZ','IGNACIO','M',04/11/90,12/08/10,273,48845,29/03/17
4929,'NAVARRO','SARIÑANA','ELDA','F',15/11/68,07/09/87,362,72590,29/03/17
4930,'OCAÑA','MENDEZ','MERCEDES','F',14/02/65,05/09/83,175,68149,29/03/17
4931,'PEREZ','ALANIS','BENITO','M',25/06/92,27/09/11,364,23753,29/03/17
4932,'GAMIZ','NEDER','INTZA','F',21/05/95,01/07/15,324,47010,29/03/17
4933,'CRUZ','ROMERO','DOMINGO','M',24/04/82,01/03/02,101,53344,29/03/17
4934,'GONZALEZ','VENTURA','IBON','M',04/02/81,23/03/99,210,39243,29/03/17
4935,'DIAZ','MANJARREZ','VANESSA','F',29/11/74,27/08/93,270,81729,29/03/17
4936,'AGUILAR','ORTEGA','JOSU','M',24/05/60,17/07/78,450,114255,29/03/17
4937,'ALVAREZ','NEGRETE','ADAM','M',15/10/75,26/12/93,72,61487,29/03/17
4938,'PIÑEYRO','DEL PALACIO','EFRAIN','M',21/12/83,15/02/03,477,57891,29/03/17
4939,'JIMENEZ','SANTILLAN','DOMINGO','M',01/05/79,23/07/98,395,25268,29/03/17
4940,'OCAÑA','VILALNUEVA','JAVIER','M',22/04/83,13/07/01,389,102311,29/03/17
4941,'RUBIO','ALVARADO','BERENICE','F',24/11/95,15/05/14,301,16603,29/03/17
4942,'NAVARRETE','MORAN','CECILIA','F',23/05/90,09/10/08,124,56842,29/03/17
4943,'PARGA','LOPEZ','VERONICA','F',07/06/92,03/10/10,60,16362,29/03/17
4944,'VARGAS','OLVERA','NANCY','F',26/02/62,16/08/80,489,155224,29/03/17
4945,'FRANCO','NAVARRO','RUBEN','M',18/03/82,06/04/01,312,2820,29/03/17
4946,'OLVERA','CAMPOS','AIDA','F',05/05/92,15/12/10,326,23929,29/03/17
4947,'MORAN','GUTIERREZ','EMILIA','F',08/01/81,18/10/99,339,78236,29/03/17
4948,'MELGAR','SOLIS','ANDRES','M',10/09/95,08/06/15,394,76546,29/03/17
4949,'CARRASCO','MOYA','ARNULFO','M',02/02/77,11/06/96,222,54396,29/03/17
4950,'GALLARDO','DELGADO','CAROLINA','F',16/08/92,29/01/11,87,7466,29/03/17
4951,'RUIZ','BUENO','RODOLFO','M',06/06/93,16/07/12,102,35397,29/03/17
4952,'HERNANDEZ','HIDALGO','ALEJANDRA','F',22/10/86,09/12/06,277,59922,29/03/17
4953,'BAÑALES','GONZALEZ','ISMAEL','M',16/04/87,13/02/07,494,130213,29/03/17
4954,'ALARCON','LOPEZ','KAREN','F',24/11/98,04/09/17,89,31159,29/03/17
4955,'VICENTE','HIDALGO','ALFONSO','M',15/03/81,22/12/00,415,139827,29/03/17
4956,'DIAZ','PALACIOS','SALOMON','M',02/10/87,01/03/07,56,58405,29/03/17
4957,'HIDALGO','CORDERO','JOAQUIN','M',25/11/79,31/01/99,48,22004,29/03/17
4958,'FRANCO','ESTEBAN','ALFREDO','M',02/07/82,10/07/01,317,41512,29/03/17
4959,'PEREZ','HIGUERA','NOEL','M',16/01/71,16/06/90,57,41038,29/03/17
4960,'GAMIZ','DE OCA','ARIANE','F',22/07/83,04/08/03,487,128761,29/03/17
4961,'FRANCO','MALO','ELOISA','F',20/08/79,19/05/98,452,146546,29/03/17
4962,'CASTRO','MORALES','MARCOS','M',23/09/94,24/11/13,328,57443,29/03/17
4963,'ESTUDILLO','FERNANDEZ','FRANCISCO JAVIER','M',27/04/83,23/12/02,442,131207,29/03/17
4964,'RAMOS','VILLEGAS','EFREN','M',21/03/79,01/07/98,47,6217,29/03/17
4965,'GALVAN','CARRILLO','JOSE IGNACIO','M',15/02/89,01/01/09,375,8720,29/03/17
4966,'LORENZO','ALANIS','DANIEL','M',07/08/92,05/09/10,150,39030,29/03/17
4967,'FIDALGO','MARIN','ISAIAS','M',28/11/94,11/03/14,457,154375,29/03/17
4968,'SANCHEZ','DELGADO','VICENTE','M',25/06/94,20/03/14,397,124103,29/03/17
4969,'RAMOS','DELGADO','UGAITZ','M',29/11/83,02/02/02,186,105495,29/03/17
4970,'BRETADO','NEVAREZ','LUCERO','F',26/10/84,14/08/03,274,73547,29/03/17
4971,'CRESPO','PRIETO','AINARA','F',13/09/93,15/10/13,11,112696,29/03/17
4972,'SORIA','CARRASCO','LUIS MIGUEL','M',11/08/88,30/06/08,277,61555,29/03/17
4973,'PIÑEYRO','LORENZO','YANET','F',16/02/82,27/01/01,347,14837,29/03/17
4974,'MARQUEZ','CARRETE','MARISELA','F',02/11/85,12/07/04,208,39554,29/03/17
4975,'RODRIGUEZ','DIEZ','JUAN','M',14/10/81,06/06/01,384,38033,29/03/17
4976,'MARRERO','PRADA','TOMASA','F',13/01/88,05/12/06,242,99344,29/03/17
4977,'ALVARADO','HERNANDEZ','JOSE ANTONIO','M',24/02/78,19/10/97,341,64776,29/03/17
4978,'VERDIRAMEN','NEVAREZ','FILIBERTO','M',10/03/82,06/08/01,193,112170,29/03/17
4979,'OLVERA','JUAREZ','HUGO','M',18/07/86,07/08/04,315,39305,29/03/17
4980,'BAÑALES','DIAZ','IRIA','F',18/11/64,09/01/85,265,50331,29/03/17
4981,'PRIETO','MORAL','MARINA','F',03/12/63,06/07/82,76,96487,29/03/17
4982,'MARIN','NEGRETE','LUCIANO','M',28/10/67,25/04/87,434,144223,29/03/17
4983,'DIEZ','VENTURA','REYNALDO','M',10/01/82,28/04/01,97,18648,29/03/17
4984,'COBO','COTA','GORKA','M',07/05/88,12/06/06,229,34611,29/03/17
4985,'PRIETO','PEREZ','MARISOL','F',25/09/90,20/03/09,335,1451,29/03/17
4986,'ZURITA','ALMADA','EMILIO','M',21/06/83,14/09/02,327,68028,29/03/17
4987,'PEREZ','VIZCARRA','ROSENDO','M',04/11/62,28/05/82,28,101241,29/03/17
4988,'CASTRO','SOLER','MIREN','F',13/04/73,03/05/93,26,113379,29/03/17
4989,'CASTILLA','DEL PRADO','ADRIAN','M',15/04/65,22/05/84,131,97708,29/03/17
4990,'PADILLA','ALDAMA','GUADALUPE','F',27/08/69,03/12/87,233,28608,29/03/17
5320,'PONCE','CORAL','URTZI','M',10/08/98,10/11/16,432,121879,29/03/17
5321,'IZA','PEREZ','ISMAEL','M',06/08/88,05/06/08,355,7109,29/03/17
5322,'DIAZ','GONZALEZ','ADRIAN','M',20/10/81,09/07/01,480,115100,29/03/17
5323,'VILLABA','JUAREZ','ALBERTO','M',16/04/69,05/04/88,195,75614,29/03/17
5324,'VALDERRAMA','GOMEZ','NALLELY','F',23/06/84,21/05/03,455,139136,29/03/17
4452,'VALVERDE','NEGRETE','JUAN ANTONIO','M',13/08/80,04/05/00,176,104938,29/03/17
4453,'ORTIZ','ALDAY','ALBA','F',09/01/85,03/01/05,383,28708,29/03/17
4454,'VALDEZ','HERRERA','LOURDES','F',22/02/88,20/07/06,194,78078,29/03/17
4455,'PONCE','ORTIZ','ESTHELA','F',19/11/72,10/10/91,248,23011,29/03/17
4456,'CASIO','REDONDO','SAUL','M',23/09/63,07/11/82,383,29748,29/03/17
4457,'RUIZ','CASTILLA','ERNESTINA','F',08/04/81,26/02/00,435,124515,29/03/17
4458,'VANEGAS','SORIANAO','ELIAS','M',21/11/94,27/02/14,276,71391,29/03/17
4459,'YESCAS','NAVARRO','ADUR','M',08/06/96,07/08/14,432,121884,29/03/17
4460,'GURROLA','DE OCA','ANGELICA','F',07/02/85,29/05/03,195,75551,29/03/17
4461,'VARGAS','GALLARDO','ESTHER','F',09/02/96,24/06/14,179,82810,29/03/17
4462,'DOMINGUEZ','CERVANTES','EDGARDO','M',30/06/63,03/12/82,451,120834,29/03/17
4463,'SOTO','MOYA','VIRGINIA','F',08/03/74,12/08/92,19,111526,29/03/17
4464,'VAZQUEZ','SUAREZ','HORACIO','M',02/04/88,18/07/07,93,104928,29/03/17
4465,'HERRERO','SOLER','HOMERO','M',08/09/81,14/02/01,171,22935,29/03/17
4466,'GALLEGO','PASTOR','JOSE','M',23/07/69,04/07/88,92,72029,29/03/17
4467,'GUTIERREZ','GUIJARDO','IKER','M',24/03/86,24/03/04,44,80063,29/03/17
4468,'DOMINGUEZ','MARIN','AURELIA','F',15/08/85,19/07/04,108,10370,29/03/17
4469,'PASTOR','RAMOS','ISAIAS','M',04/01/96,17/04/15,288,18787,29/03/17
4470,'SIFUENTES','MORAN','DANEL','M',25/11/62,07/12/80,424,106940,29/03/17
4471,'SUAREZ','RUIZ','BENITO','M',06/02/63,10/05/82,237,54876,29/03/17
4472,'VICENTE','JIMENEZ','WENDY','F',18/08/61,11/07/80,172,52480,29/03/17
4473,'AGUILAR','SOTO','CUAUHTEMOC','M',06/02/76,13/06/95,252,47345,29/03/17
4474,'DE LA FUENTE','FUENTES','JUANA','F',24/02/79,18/06/97,232,80876,29/03/17
4475,'ROMERO','OLMOS','GUILLERMO','M',28/12/63,17/03/82,14,5361,29/03/17
4476,'ALVAREZ','MALO','SERGIO','M',27/12/78,02/01/98,32,105097,29/03/17
4477,'MENDEZ','ALMEIDA','SANTOS','M',03/05/87,22/07/06,14,5363,29/03/17
4478,'LECHUGA','MORAN','ISIDORO','M',22/01/97,07/03/15,8,78786,29/03/17
4479,'BRAVO','ROMAN','ENDIKA','M',25/10/98,03/01/17,226,43873,29/03/17
4480,'SOTO','CABALLERO','RAUL','M',02/03/75,20/11/94,418,117223,29/03/17
4481,'SAENZ','NUÑEZ','EMILIO','M',24/04/78,18/07/97,15,81724,29/03/17
4482,'GIL','JIMENEZ','DEMETRIO','M',12/08/73,08/02/93,205,57428,29/03/17
4483,'MARO','DELGADO','MAITANE','F',24/10/83,19/11/03,232,82555,29/03/17
4484,'CABALLERO','ROJAS','GRACIELA','F',28/10/86,05/04/05,145,67938,29/03/17
4485,'ORTEGA','ORTIZ','AUGUSTO','M',14/10/93,04/02/13,430,119208,29/03/17
4486,'PEREZ','JUAREZ','RITA','F',02/08/60,24/05/79,253,85897,29/03/17
4487,'BRAVO','CARMONA','LIZBETH','F',07/07/93,10/02/12,62,29504,29/03/17
4488,'ANDRADE','ARRATIA','CUAUHTEMOC','M',14/05/89,18/09/08,61,94059,29/03/17
4489,'DE LA FUENTE','PADILLA','ELVIA','F',03/09/89,13/03/08,469,142482,29/03/17
4490,'AGUILAR','MARIN','URKO','M',09/06/95,06/07/13,92,71100,29/03/17
4491,'ROJAS','DIEZ','ANGELA','F',19/04/84,10/12/02,69,61574,29/03/17
4492,'MIRELES','ESTEBAN','XABIER','M',06/10/78,20/10/96,182,75583,29/03/17
4493,'ARIAS','NUÑEZ','NAIARA','F',20/05/60,10/06/80,344,104470,29/03/17
4494,'ORTEGA','COSIO','LUKA','M',14/08/76,10/10/94,212,26226,29/03/17
4495,'IZA','CASTILLA','MARIA DE JESUS','F',23/06/85,26/11/03,435,127044,29/03/17
4496,'RUIZ','GARCIA','ESTEBAN','M',23/11/83,31/01/03,490,114805,29/03/17
4497,'MARRERO','LORENZO','HAIZENE','F',14/07/73,13/09/93,93,104949,29/03/17
4498,'MORA','VALVERDE','FABIOLA','F',13/05/87,23/10/05,60,17924,29/03/17
4499,'JIMENEZ','GARCIA','FRANCISCO','M',16/10/67,04/10/86,189,16401,29/03/17
4500,'ROBLES','ALVARADO','IZAR','F',31/08/66,17/09/86,78,58402,29/03/17
4501,'GARCIA','MONTES','BRENDA','F',14/03/60,30/09/78,471,142579,29/03/17
4502,'RAMOS','ARRATIA','LAZARO','M',22/01/64,24/06/83,427,143931,29/03/17
4503,'CASIO','MANJARREZ','REYNA','F',17/12/72,14/06/91,457,154103,29/03/17
4504,'GUTIERREZ','ROJAS','JUAN','M',22/04/88,14/12/07,18,74337,29/03/17
4505,'URIARTE','VICENTE','JOSE LUIS','M',15/02/78,12/10/97,79,56807,29/03/17
4506,'PEREZ','GUERRERO','ANA','F',18/11/75,12/01/96,350,67593,29/03/17
4507,'UBILLOS','VILALNUEVA','TRINIDAD','F',05/12/82,15/08/01,113,41851,29/03/17
4508,'MARTIN','CONTRERAS','ADUR','M',11/02/62,11/04/80,158,78409,29/03/17
4509,'ROJAS','MARRUFO','MAGDALENA','F',01/02/67,19/06/85,484,146490,29/03/17
4510,'MELGAR','LEYVA','MARCO','M',30/06/71,21/07/90,352,65135,29/03/17
4511,'GALINDO','PASTOR','MONSERRAT','F',05/10/82,18/08/01,453,124840,29/03/17
4512,'FUENTES','VILLEGAS','CHRISTIAN','M',11/05/71,09/09/90,177,79098,29/03/17
4513,'CABALLERO','ROMERO','AGUSTIN','M',03/02/87,23/11/06,468,131802,29/03/17
4514,'PARRA','BOLAÑOS','UGAITZ','M',29/08/85,03/11/03,157,82028,29/03/17
4515,'ORTEGA','VAZQUEZ','RAYAN','M',16/07/84,09/10/02,282,108989,29/03/17
4516,'PEREZ','ORTIZ','MIKEL','M',20/08/82,22/08/00,187,20370,29/03/17
4517,'VARGAS','VILLABA','JULEN','M',16/06/87,21/06/05,62,29499,29/03/17
4518,'MAYAGOITIA','GOMEZ','ERICK','M',30/01/92,26/05/11,138,43336,29/03/17
4519,'OLVERA','LOPEZ','CYNTHIA','F',24/08/88,24/06/07,297,1054,29/03/17
4520,'NEDER','PIÑA','VICTORIA','F',22/10/82,26/04/01,41,100111,29/03/17
4521,'DIEZ','YESCAS','ENEDINA','F',12/02/81,13/01/00,466,143782,29/03/17
4522,'VILLEGAS','CASIO','UNAI','M',31/03/84,02/04/02,104,24374,29/03/17
4523,'JIMENEZ','GOMEZ','EIDER','F',10/10/60,30/09/80,153,36882,29/03/17
4524,'CRESPO','PEYRO','VICTORIA','F',01/05/63,03/11/81,78,56735,29/03/17
4525,'DE OCA','ALAMEDA','VIRGINIA','F',03/12/86,09/05/05,258,51861,29/03/17
4526,'CAMPOS','RAMIREZ','IAN','M',12/02/89,28/04/07,306,11853,29/03/17
4527,'GONZALEZ','DE LA GARZA','FRANCISCA','F',20/01/96,25/06/14,242,87963,29/03/17
4528,'ORTEGA','HIDALGO','CRUZ','F',14/11/78,30/06/97,433,131214,29/03/17
4529,'PARGA','NAVARRO','JAIME','M',09/11/76,14/08/96,126,97403,29/03/17
4530,'MARTIN','URIARTE','MIGUEL ANGEL','M',27/07/98,02/04/18,272,103568,29/03/17
4531,'SIFUENTES','ARRATIA','NAYELI','F',02/09/78,04/06/97,305,36628,29/03/17
4532,'PALACIO','CRESPO','JUANA','F',12/02/97,07/06/15,144,24824,29/03/17
4533,'PIÑA','NEDER','CONCEPCION','F',10/08/89,21/12/07,291,62814,29/03/17
4534,'CERVANTES','GALLEGO','OSVALDO','M',05/06/67,22/11/86,338,6263,29/03/17
4535,'LEDEZMA','GONZALEZ','LUCAS','M',12/09/97,05/08/17,440,114446,29/03/17
4536,'PALACIOS','GOMEZ','VIRGINIA','F',15/01/88,21/06/06,250,103359,29/03/17
4537,'FERNANDEZ','ASTORGA','MIKEL','M',15/02/94,18/02/12,284,42731,29/03/17
4538,'PRIETO','LOZANO','HELENE','F',19/08/62,24/09/82,387,50116,29/03/17
4539,'PONCE','DIAZ','CANDELARIA','F',14/05/70,07/02/89,44,153173,29/03/17
4540,'VILLABA','DIAZ','ISIDRO','M',18/10/71,12/01/91,168,97814,29/03/17
4541,'REDONDO','COSIO','FABIAN','M',23/10/76,08/02/96,91,105429,29/03/17
4542,'ABASOLO','MARQUEZ','ROLANDO','M',08/11/83,21/02/03,318,31043,29/03/17
4543,'DIEZ','RAMOS','GORKA','M',30/07/85,04/09/03,318,32022,29/03/17
4544,'BLANCO','VEGA','EUGENIA','F',03/03/61,04/08/79,469,142442,29/03/17
4545,'PIZARRO','MARTINEZ','SAMUEL','M',14/02/81,21/04/00,212,12645,29/03/17
4546,'MIGUELEZ','MARIN','CLAUDIA','F',07/01/78,23/01/98,117,85093,29/03/17
4547,'PIÑEYRO','HERRERA','TERESA DE JESUS','F',18/02/75,31/10/93,4,107636,29/03/17
4548,'ALMEIDA','FRANCO','MARIANO','M',29/12/85,02/11/05,279,113204,29/03/17
4549,'PASTOR','LLAMAZARES','HORACIO','M',07/11/82,21/02/02,474,146209,29/03/17
4550,'CABALLERO','GONZALEZ','PILAR','F',12/10/87,18/09/06,175,68158,29/03/17
4551,'PRIETO','PADILLA','ARTEMIO','M',05/11/75,26/03/95,22,69245,29/03/17
4552,'HERNANDEZ','CANO','ALAITZ','F',01/06/98,29/06/18,298,100806,29/03/17
4553,'FERRERO','ORTIZ','ANGELICA','F',09/11/76,28/02/95,122,89322,29/03/17
4554,'SORIANAO','SANTOS','NAHIA','F',21/12/76,20/11/96,455,139240,29/03/17
4555,'JIMENEZ','RAMOS','ANGELICA','F',05/02/78,26/05/96,142,85981,29/03/17
4556,'MORAL','DOMINGUEZ','OLIVIA','F',19/08/94,15/02/13,302,87765,29/03/17
4557,'CABALLERO','MUÑOZ','SANTIAGO','M',06/05/98,30/06/17,342,11971,29/03/17
4558,'FIDALGO','FERNANDEZ','CIRILO','M',25/10/65,28/04/85,273,48861,29/03/17
4559,'DELGADO','VALDERRAMA','ELVIRA','F',10/11/85,12/05/04,486,141114,29/03/17
4560,'FUENTES','CASTRO','MIGUEL','M',23/05/86,14/05/05,58,155339,29/03/17
4561,'ALAMEDA','GONZALEZ','ESAU','M',08/04/86,29/05/04,424,150771,29/03/17
4562,'MIRELES','MARTIN','RAQUEL','F',04/11/73,04/05/92,480,114938,29/03/17
4563,'SUAREZ','HIDALGO','PERU','M',30/08/67,16/10/85,145,67914,29/03/17
4564,'DEL PALACIO','VIDAL','EMMA','F',14/06/60,10/02/79,315,39315,29/03/17
4565,'RODRIGUEZ','SUAREZ','MARIANO','M',25/03/95,18/08/14,260,43337,29/03/17
4566,'SANTANA','MARTIN','CAROLINA','F',29/05/76,11/11/94,350,69171,29/03/17
4567,'ESTUDILLO','PARRA','HECTOR','M',03/07/73,14/07/92,388,4606,29/03/17
4568,'URIARTE','ORTIZ','ROGELIO','M',22/01/94,05/03/13,260,43313,29/03/17
4569,'FRANCO','FUENTES','KARLA','F',23/03/70,05/09/88,235,31156,29/03/17
4570,'ARIAS','ALVAREZ','HIPOLITO','M',12/11/92,08/05/12,385,34932,29/03/17
4571,'CASTRO','GARCIA','ESPERANZA','F',15/04/61,25/10/79,100,93849,29/03/17
4572,'ROJAS','MORENO','OCTAVIO','M',08/06/97,25/07/16,154,111035,29/03/17
4573,'RUIZ','SUAREZ','LEO','M',25/10/71,26/12/89,348,99580,29/03/17
4574,'ORTIZ','DOMINGUEZ','CRISTOBAL','M',17/08/70,12/01/90,402,125497,29/03/17
4575,'VILLEGAS','PASTOR','MARIO','M',21/01/78,22/03/96,442,131259,29/03/17
4576,'GUERRERO','SUAREZ','DANIELA','F',18/07/68,22/05/87,102,23782,29/03/17
4577,'ALANIS','ALMADA','REYES','M',29/07/72,26/11/91,493,116844,29/03/17
4578,'ALAMEDA','NAVARRO','ESTHELA','F',24/05/78,13/04/97,403,132859,29/03/17
4579,'DE LA GARZA','ALDRETE','CLAUDIA','F',29/07/82,17/11/00,488,139559,29/03/17
4580,'NAVARRETE','MIRELES','CECILIA','F',28/08/68,15/01/87,498,128065,29/03/17
4581,'FUENTES','FIDALGO','RODRIGO','M',30/10/64,20/09/84,363,13103,29/03/17
4582,'DIAZ','JIMENEZ','EDNA','F',14/11/93,20/09/12,213,41062,29/03/17
4583,'PEREZ','BAÑALES','IVÁN','M',18/10/71,15/01/90,435,126960,29/03/17
4584,'REDONDO','MATAMOROS','PEIO','M',16/04/90,17/05/08,427,143848,29/03/17
4585,'JUAREZ','BAÑALES','JUAN CARLOS','M',06/06/88,20/02/08,449,118711,29/03/17
4586,'FLORES','FERNANDEZ','ORALIA','F',06/04/67,08/01/86,212,12671,29/03/17
4587,'VELASCO','ZURITA','YADIRA','F',23/03/88,13/09/06,2,70938,29/03/17
4588,'SAUCEDA','HERNANDEZ','ISRAEL','M',06/07/68,22/08/87,103,84378,29/03/17
4589,'OLVERA','ORTIZ','HERLINDA','F',23/10/92,25/09/11,34,23218,29/03/17
4590,'DELGADO','LOPEZ','LUIS MIGUEL','M',26/04/87,15/03/07,403,130031,29/03/17
4591,'CAMACHO','RUIZ','LUKEN','M',13/08/83,11/09/01,168,97824,29/03/17
4592,'MIGUELEZ','SAENZ','JAVIER','M',19/12/65,12/12/84,119,95632,29/03/17
4593,'SAEZ','CONTRERAS','HECTOR','M',19/07/71,30/05/91,495,154382,29/03/17
4594,'GONZALEZ','NEGRETE','RIGOBERTO','M',18/09/74,19/12/93,327,68026,29/03/17
4595,'HIDALGO','GUERRERO','DIEGO','M',14/01/72,02/10/91,239,81914,29/03/17
4596,'GUIJARDO','VILALNUEVA','AMPARO','F',04/09/71,20/05/90,170,51331,29/03/17
4597,'VAZQUEZ','DE LA GARZA','TANIA','F',12/07/98,03/04/17,37,80380,29/03/17
4598,'RUBIO','LOPEZ','YESENIA','F',06/06/85,04/02/04,306,11797,29/03/17
4599,'ALVAREZ','MORENO','LEA','F',29/11/93,25/01/14,262,26466,29/03/17
4600,'URBINA','HIDALGO','ANGELINA','F',03/03/70,11/12/88,23,98738,29/03/17
4601,'MARRUFO','CARRASCO','IRAITZ','M',01/10/70,17/12/88,489,92186,29/03/17
4602,'CRESPO','FERNANDEZ','AITANA','F',28/08/95,19/08/15,75,96554,29/03/17
4603,'GAMIZ','GOMEZ','FRANCISCO','M',08/02/96,27/01/15,312,5542,29/03/17
4604,'UBILLOS','FERNANDEZ','FORTINO','M',31/03/61,16/11/80,31,46747,29/03/17
4605,'CAMPOS','CRESPO','ERNESTINA','F',12/06/79,01/05/98,276,63115,29/03/17
4606,'ROJAS','MARRUFO','DALIA','F',18/12/88,23/09/07,395,40312,29/03/17
4607,'SAENZ','LUNA','ANDREA','F',27/05/90,26/01/09,25,39764,29/03/17
4608,'RAMOS','BRAVO','SOFIA','F',05/05/64,25/11/82,285,64893,29/03/17
4609,'CARRETE','FUERTES','BEÑAT','M',11/07/73,21/07/91,340,80320,29/03/17
4610,'ALMEIDA','CANO','HECTOR','M',19/07/93,30/07/12,269,111014,29/03/17
4611,'ALAMEDA','NAVARRO','CLARA','F',09/07/97,15/02/16,106,63103,29/03/17
4612,'ZURITA','VAZQUEZ','ALVARO','M',31/12/89,17/09/09,453,125113,29/03/17
4613,'HERNANDEZ','ORTIZ','SARA','F',13/04/76,20/10/94,190,107795,29/03/17
4614,'CASTRO','LINARES','AITANA','F',12/11/95,03/11/15,279,113203,29/03/17
4615,'ARIAS','DIAZ','RAUL','M',25/11/63,15/08/83,103,75432,29/03/17
4616,'CASIO','PEYRO','VICTOR MANUEL','M',25/06/97,12/05/17,483,154186,29/03/17
4617,'MORALES','MORALES','HUMBERTO','M',20/08/96,20/09/15,367,48581,29/03/17
4618,'CARRETE','BORJA','ARISTEO','M',22/03/79,29/10/98,372,76679,29/03/17
4619,'HERNANDEZ','PARGA','TERESA','F',24/05/96,20/09/14,407,127947,29/03/17
4620,'AGUILAR','SANTILLAN','ELIAS','M',23/05/68,30/08/87,328,57431,29/03/17
4621,'VALDERRAMA','HIGUERA','MARIO','M',13/08/66,12/10/84,414,151178,29/03/17
4622,'DOMINGUEZ','DEL PALACIO','EVANGELINA','F',21/11/66,24/08/85,69,59934,29/03/17
4623,'DEL TORO','GALLEGO','SERGIO','M',03/08/82,09/08/01,138,44311,29/03/17
4624,'ABASOLO','CASTRO','MIRIAM','F',02/01/64,13/06/82,38,101596,29/03/17
4625,'DELGADO','IGLESIAS','CLAUDIA','F',17/09/75,06/01/94,43,31789,29/03/17
4626,'COBO','DEL PALACIO','REYNA','F',25/01/95,22/07/13,80,33065,29/03/17
4627,'VEGA','CAMPOS','ABRAHAM','M',08/09/88,16/11/07,185,56873,29/03/17
4628,'LOPEZ','PEREZ','TERESA DE JESUS','F',16/10/83,28/06/02,5,35611,29/03/17
4629,'PIZARRO','VALDEZ','ANDER','M',10/09/85,09/09/03,465,121438,29/03/17
4630,'MAYAGOITIA','RAMOS','VIRIDIANA','F',12/05/72,14/03/91,105,12550,29/03/17
4631,'FUERTES','LLAMAZARES','NAIARA','F',02/08/82,23/08/02,304,91853,29/03/17
4632,'ALMADA','MORA','NAYELI','F',13/08/79,15/05/98,196,49672,29/03/17
4633,'LOAIZA','VERDIRAMEN','NICOLÁS','M',24/02/83,05/04/01,278,113418,29/03/17
4634,'SORIANAO','VELAZQUEZ','IDALIA','F',10/01/62,04/11/80,426,151845,29/03/17
4635,'BUENO','VANEGAS','MAURICIO','M',19/03/64,03/06/83,32,105155,29/03/17
4636,'CARRETE','NAVARRO','ENRIQUETA','F',28/08/70,30/06/89,417,152194,29/03/17
4637,'MARQUEZ','DEL BOSQUE','JUAN','M',18/10/82,30/09/01,436,138166,29/03/17
4638,'PASTOR','GURROLA','HODEI','M',16/10/75,10/11/93,92,71076,29/03/17
4639,'ALDAY','MARTINEZ','MANUEL','M',12/03/79,31/10/98,358,36755,29/03/17
4640,'FLORES','VIZCARRA','UXUE','F',11/06/74,13/05/94,47,6232,29/03/17
4641,'NAVARRETE','LOPEZ','YOLANDA','F',14/06/94,15/10/12,410,138634,29/03/17
4642,'DE LA GARZA','SORIA','ESTHELA','F',23/03/80,11/02/99,125,104469,29/03/17
4643,'PEREZ','MORALES','NAROA','F',23/12/75,07/12/95,260,43293,29/03/17
4644,'FERRER','LOAIZA','FAUSTO','M',04/03/97,09/08/16,47,6233,29/03/17
4645,'ALDAMA','DE LA FUENTE','IKER','M',26/06/69,10/05/89,141,12696,29/03/17
4646,'VALDERRAMA','ROJAS','NATALIA','F',27/07/81,12/06/00,204,87714,29/03/17
4647,'VAZQUEZ','SARIÑANA','SOCORRO','F',12/11/95,31/05/14,267,14869,29/03/17
4648,'GOMEZ','HERRERO','JULIO','M',06/10/95,23/07/15,394,75609,29/03/17
4649,'RODRIGUEZ','SOLANO','ESTHER','F',11/09/64,25/01/83,28,113305,29/03/17
4650,'FLORES','PRADA','JUVENTINO','M',23/03/66,25/10/85,180,53740,29/03/17
4651,'MORALES','ALDRETE','LILIA','F',18/02/83,04/07/01,199,54045,29/03/17
4652,'CRESPO','ROMERO','IMELDA','F',17/11/93,18/06/12,67,8229,29/03/17
4653,'RUIZ','REDONDO','ROSALINDA','F',03/01/96,12/11/14,142,82617,29/03/17
4654,'HIDALGO','RAMIREZ','JOSE LUIS','M',08/03/72,03/11/91,181,104059,29/03/17
